tweet_id,safe_text,label,agreement
LVT2ZDZG,Texas Science Haters and Jenny McCarthy Believers At Center Of Measles Outbreak should be the headline but isnt,1.0,0.6666666666666666
H29JOFSF,this antivaccination thing is ridiculous considering its scientifically proven vaccinations have no correlation to autism,1.0,1.0
XFCO06HE, Ive been vaccinated with MMR Ive had blood tests amp Im NOT immune to rubella scary,-1.0,0.3333333333333333
PBYOUZ7W, stores in Milpitas Gilroy warn customers of possible measles exposure Three businesses in Milpitas and Gilroy ,0.0,1.0
PLOU87F2, Do you have to sign a wavier when you take your child to a measles party or can the host be liable for the death of your child,1.0,0.6666666666666666
1JNX1LIJ, your a moron If you dont vaccinate then home school your child,1.0,1.0
RMKJH7GX,Immunization reqirements SHOTSSHOTSSHOTS Watkins Memorial Health Center ,0.0,1.0
7F0M0THI,An HPV vaccine causes retardation level gaffe Santorum No One Has Ever Died Because They Didnt Have Health Care ,-1.0,0.3333333333333333
UNT99K0M,Its National Animal Safety and Protection Month Please make sure your furbabies are immunized ,1.0,1.0
FWE5DZ3Z,And maybe I shouldnt be so quick to judge but the kids who cant get vaccinated can be protected by the kids who can End of discussion,1.0,0.6666666666666666
8ORVUOOY,Attending Joint Committee on Health Topic VaccinationsImmunizations amp lack of exemption in WV,0.0,0.6666666666666666
64YXCCYT,And when measles and typhoid come back these dipshits want to take your health care away because freedom,1.0,1.0
62ZFDP1H,CDCwhistleblower helps researcher with real data showing fold higher risk of autism in AfricanAmerican boys wMMR ,-1.0,0.6666666666666666
HMLAGVNC, youre the reason why people think that vaccines cause autism,1.0,1.0
E0MT4HGO,IS EBOLA THE NEXT AIDSCOULD VACCINES BE ANY USE amp KEEP EBOLA IN AFRICA amp HELP FROM CDCGOD BLESS US ALL,0.0,0.6666666666666666
MP3YRCVU,Many OnCampus Residents Lack Measles Vaccination Records More than a third of Illinois colleges and universities ,0.0,1.0
JKUS09J8,F ebola scare tactics all rd world countrys have the same vaccinations D,-1.0,0.3333333333333333
X0OQ27WF,If my kid gets measles or some shit bc yall crazy bitches arent vaccinating your kids I swear to god Im coming after you,1.0,1.0
2MRGMMNU,Many of the health problems that people have today are due to vaccines and medicine There is no quick fix to health shortsightedstupidity,-1.0,1.0
7CH8MJTW,Thank you to all the vets who fearlessly serve us by giving our pets their required vaccinations,1.0,1.0
TGP40WGT,The facts dont lie badcorrupt science in basic MMR vaccine controversy great comic that tells the story ,-1.0,0.6666666666666666
TJL791ZM, whats your position on SB Forced Vaccination without religious exemptionsb nosb,0.0,0.6666666666666666
XBA3HZK7,HB NEW Health immunizations promulgation of certain rules by the department of health and human services ,0.0,0.6666666666666666
F322SANK,Pleeeeaseparents Vaccinate ur kids or keep them home It is for fk sake Got rid of mass illnesses Join the world moving on,1.0,1.0
K5M3KUUF,Come Turn Up a SOBs this Monday RRR MMR SRTMG Charlotte Marriott City Center ,0.0,1.0
PELJ78V1,When no longer believe the moon landings happened its one thing When believe vaccinations are harmful we have a real problem,1.0,1.0
OW0G8TKD, Yuppers she is and no matter how much data you put in front of me I will vaccinate my child I value her life,1.0,1.0
VPJ6DFPP,Happy Birthday Marissa We got you measles at in Anaheim CA w ,0.0,0.6666666666666666
AL0W32WP,Anti Vaccine Parents be like Scurvy shots No way I dont want my kid being acoustic I mean ,1.0,1.0
URGIK16V,Baby vaccination day Shes getting the measles one early as there are fuckwits here in Chicago who dont vaccinate ensuring its a problem,1.0,1.0
A4ZNPQXB,I cant believe that there are people stupid enough to think that vaccinating their children will give them autism VaccinateYourChildren,1.0,1.0
PZRNJBWT,Interesting how some parents think that giving their kid measles will strengthen their immune system but forbids them to have gluten,1.0,0.6666666666666666
UJMZDWO3, measles cases linked to Las Vegas restaurant health officials say Four cases of measles have been linked to a ,0.0,1.0
QGZ0VZ93,California leads US in measles cases Parents are between a rock amp a hard place when deciding to vaccinate or not ,0.0,1.0
GIS93775,Childrens Museum of Houston to Offer Free Vaccinations ,0.0,0.6666666666666666
T5GTU67K, Ay Lilly please Te pareces a los polticos de nuestro Pas MMR,0.0,1.0
9SCBVTZP,Mug Noche mmr mixmasterrod dcdj mmr Mad Hatter ,0.0,1.0
MH3KK5TA,CDC eyeing bird flu vaccine for humans though risk is low Federal officials said Wednesday theyre taking steps ,0.0,0.6666666666666666
EFP34W8V,If you refuse to vaccinate your kid because you think it increases the risk of developing autism YOU ARE REALLY DUMB FOR REAL,1.0,1.0
FA4ZDYFW,My plea for please vaccinate your kids ,1.0,1.0
E1TIW73B,Hey why are we talking about measles when Ebola is so much more exciting,0.0,1.0
566JHBTW,Doctors Debate Need for Child Vaccinations The start of the school year is getting close which means parents ,0.0,0.6666666666666666
67YGUFZ2, you got the measles from Disneyland ,0.0,1.0
R6DXSJ4P, FirstI am the person who caresU in ER no vaccineEBOLAhope is pt will BhonestMy life my kids lives R at riskNO COMPARASION,-1.0,0.3333333333333333
LHIFRRF2, whats measles And aggravated I could pull my hair out,0.0,1.0
DYCQLPZO, Isnt this a HIPAA violation My childs Drwouldnt fax over a signed form to sch but itunesicloud can save med info,0.0,1.0
PZC94KD5,UGH VACCINATE YOUR CHILDREN UGH SERIOUSLY DO IT VACCINATE YOUR KIDS,1.0,1.0
JH52PMR4, Two experimental Ebola vaccines pass safety test in African trial way to go science,1.0,1.0
87QCWX3I, UK Measles cases spreading at alarming speed warn health chiefs thank you antivaccers,1.0,1.0
3PDBHZ1N, You are correct Delaying vaccinations puts child and others at risk Moms are irresponsible delaying shots,1.0,1.0
A5E4ZETW,Parentspeople who think that vaccines are bad for you are fucking idiots who need to go back to and catch some shit disease Fuck you,1.0,1.0
7LXNDH2T, had this discussion a lot mainly w ppl who r intent on thinking vaccine causes autism I think diagnosis bc btr awareness,1.0,1.0
Y0ZRYAHN,Heh I vaccinated your baby while you were at hot yoga,1.0,1.0
VIL0P079, how about using Ebola as a platform for Vaccines that parents refuse to give kids against deadly diseases that weve already wiped,1.0,1.0
WNJ1NRMJ, children immunizations minutes of screaming tears thingsIneverwanttodoagain parenting,1.0,1.0
E0HZAM5J,Via Disneyland Measles Outbreak Hits Cases And Counting ,0.0,1.0
BS6MOKJH, My grandsons pediatrician acknowledged his vaccine injuries amp provided a waiver voluntarily that he not receive any more vaccines,-1.0,1.0
X7L348UJ, if you dont have an MD after your name than your just speaking out of ignorance if you dont vaccinate you kids,1.0,1.0
Z7109K08,Numbers show thousands of Bexar County parents skip measles vaccine An outbreak of measles that began in ,0.0,0.6666666666666666
PLK1QODM,Seasonal Flu Vaccines Being Offered For Children amp Adults DALLAS Fall has begun and ,1.0,0.6666666666666666
8UM1H6ND,Immunizations for Africaaaaaaa needles Department of Public Health ,1.0,1.0
72145C8C,Jenny McCarthy is fine with smoking although it can kill but shes against vaccinations because they may cause Autism,1.0,1.0
LT6PHQRD,CDC Flu Vaccine Least Effective In A Decade ,0.0,0.6666666666666666
HWUUDGIL, Parvo is a disease killing our dogsit has vaccines that protect dogs Passed from any other animal w the diseaseGet the PARVO,1.0,1.0
5X6OQLEQ,RT Kids and Teens Get Free Immunizations For Whooping Cough ,0.0,0.6666666666666666
3C890BBD, The Flu Pandemic Health Benefits of Vitamin D amp Potential Dangers of Flu Shots flushot vaccines flu,-1.0,0.6666666666666666
IIEY5N69,The fact that vaccinations are mandatory for school nshit makes me not trust it,-1.0,0.6666666666666666
50EBFN10,Spent the day at Disneyland with the family Saw a kid lose his lunch on the teacups On the plus side no one has the measles winning,0.0,0.6666666666666666
6KO2SATY, my son prepostMMR unreasonable to assume all kids will tolerate all vaccines CDCwhisleblower ,-1.0,1.0
EMBI3VOD,Vaccine spray may not work for swine flu in kids Health officials say the nasal spray version of the flu vaccine ,0.0,0.6666666666666666
P9IOBR5R,VaccinedenialexplainedThisishowthehumanbrainplaystheblamegame ,1.0,1.0
0VOEL2IE,HB NEW Establishes a voluntary replacement alternative program for childrens vaccines which do not contai ,0.0,1.0
RLZNPBGM,First mumps now measles Might be time to find a new city,0.0,1.0
H9D7ZO37,I was given a flu vaccine and was experiencing complete muscle fAilure storytelling autism life overcoming AgainstAllOdds,-1.0,1.0
CMG700N8,One half hour Isa that it pdx mmr,0.0,1.0
5EIPNJ8O,Cmon internet Jokes about measles and Disneyland are both unfunny and lazy Stop it Now get creative,0.0,1.0
D5OEOT8O,No measles cases found in Iowa although cases found in other states total in Disneyland resorts ,0.0,1.0
X5MIOBO4,Study Vaccination against measles may have other benefits New research suggests the measles shot comes with a ,1.0,1.0
D1A0MJI6,HB Passed Vaccine protocol agreements influenza exempt activities conducted by a hospital or health syste ,0.0,0.6666666666666666
6ICNWCYT,I have a yo autistic child Id look at GMO food and water and nuclear waste before Id look at vaccines vaccinedebate,1.0,0.6666666666666666
LZ54JZ7J, Now were at cases of measles in states via arrogance and ignorance at work,1.0,1.0
8EIN091C,Immunization Clinic PM Come joins and get your immunizations up to date West Ridge Middle School ,1.0,1.0
THCIMHK9,A visit to Kakuma refugee camp in Kenya underscores the need for action on measles ,0.0,1.0
Y4S0VX2W,Srsly The number of measles cases reported to the CDC during the first months of is the highest reported since ,0.0,1.0
6V8PW2IO,We made it into the finals in true dragracing with a turbobygarrett mmr mustang nmcawest ,0.0,1.0
H58QDBDW,AIDS N OHSUs HIV vaccine moves toward clinical trial Oregon Health amp Science University is recruiting potential ,1.0,0.6666666666666666
4QXWTMF3,These kids belong to a Dr Friend he makes sure they only get single dose VACCINE with no preservative ,1.0,1.0
XBE0FK7T, If you really to worry think measles flu and drug resistant TB in NYC not about imaginary Ebola infected vomit on subways,0.0,1.0
69I3AWU4,I think Im about to get in a fb argument about vaccinations with this cretin I know from high school VaccinateYourKids,1.0,1.0
INMUT1EU,Baby contracts measles closing daycare center at Santa Monica High ,0.0,1.0
DPD2IT7Z,It should be illegal to not vaccinate your children because you dont believe in it,1.0,1.0
LOP0CANN,Measles The most infectious of all diseases by ,0.0,0.6666666666666666
Z3FIVZB4, Measles Outbreak Linked To Disneyland Visits ,0.0,1.0
SSOC132J,ThatMomentWhen somebody has been raging against vaccinations and realizes you have vaccinated your kids parenting,1.0,1.0
R5XBK2A9,Parents should have their children vaccinated Period TweetYourUnpopularOpinion,1.0,1.0
3UU70G2M,The risks of the vaccine outweigh the benefits I think NOT ,-1.0,0.6666666666666666
5PECT065,Starting all my immunizations today It takes months to complete all the ones you need for nursing school Good thing I dont mind needles,1.0,0.6666666666666666
VB25IDQK,AIDS vaccine created at Oregon Health amp Science University may clear virus from body ,1.0,0.6666666666666666
MJOBFFCF,This is the St day of Natl Infant Immunization Week Love them Protect them ,1.0,1.0
0YXH01XT,Baby Monkeys Develop Autism Symptoms After Getting Popular Childhood Vaccines ltlinkTiSMgt via ,0.0,0.6666666666666666
EVNZV1LH, One was a mangeridden raccoon apparently w other diseases causing hair loss Wild animals dont have the mange immunity,0.0,1.0
H5OB3XY4,San Antonio to host research conference on infectious disease and vaccine development The Vaccine Development ,0.0,0.6666666666666666
XSQX6AW4, I dont believe so but people who get vaccinated do have a risk of contracting the disease while the risk for,0.0,1.0
BM4LMC26, He didnt have the measles,0.0,1.0
QL0KCXRH,If the measles outbreak turns into zombie outbreak I will find you I swear on my life I WILL FIND YOU,0.0,1.0
IBTVBMDR,Penn and Teller take on autism why its not linked to vaccinations autism vaccines PennandTeller via ,1.0,1.0
MY9M70FN,Flu Epidemic in US Philadelphia Health Director Don Schwarz says the flu vaccine is the first line of defense in ,0.0,0.6666666666666666
AOB1AISS, There are no vaccines for Lyme diseases The only way to protect yourself is to not get bitten ,0.0,0.6666666666666666
QH03ZNAL,RT Vaccinations The Measles and Medicaid Expansion ,0.0,1.0
6OOQUN4T,Truth has immunity when it comes to cockiness I looking fucking hot tonight,0.0,1.0
9KEJSB7Q,Measles reported near Boston ,1.0,1.0
E8PYBBDZ,Why you should and shouldnt worry about measles Measles has become relatively rare in the United States thanks ,-1.0,0.3333333333333333
KA2DH3CR,Tenth measles case confirmed in Tarrant County Disease exerts have traced some of the North Texas measles cases ,0.0,1.0
WTFXXPJZ,She too geeked she about to start school immunizations Unity ,0.0,0.6666666666666666
VLW1V772,One last thing Vaccinate your kids Dont be a dumbass Seems tangentially related,0.0,0.6666666666666666
LENUYCR7,Fabricating a story MT Should Obama make vaccines mandatory for all children believes so ,1.0,0.6666666666666666
M47IB2JK,Great documentary on PBS right now on vaccine refusal and effects on public healthoutbreaks vaccinesNOVA vaccineswork,1.0,1.0
T9RY1XC0, ceh padahal mmr dah k,0.0,1.0
GCXKHMZI, he should be blamed publicly every time a child gets sick with measles If any die he should be jailed,1.0,0.6666666666666666
VJMQALMI, Im pissed measles outbreak lets blame the American parents not vaccinatingRoot cause Mexican illegal children,-1.0,0.3333333333333333
Y1AQ00AL,Ugh The Autism Speaks walk is in Grant Park today I know where Im avoiding I dont support organizations thy promote antivaccine,1.0,1.0
W1O6I9OU,Whats the problem with vaccinating children against diseases Seems to work for small pox ReaganDebate,1.0,1.0
TEH8HB20, Are you for saving childrens lives I hope so Tell me when I see you Wednesday vaccineswork,1.0,1.0
PDIXL3JZ, what about protecting infants Should people who chose not to vaccinate have lesser access,1.0,0.6666666666666666
STU2AC36,Iowa dept of public health calls me and says I was exposed to measles on my recent flight but that I SHOULD be ok Ummm ok,0.0,1.0
QWQWI9EU,California Measles Cases Rise to Majority Linked to Disney Visits ,0.0,1.0
L86Q2QYY,Health officials Another measles case The Florida Department of Health says it has confirmed a case of measles in ,0.0,1.0
DEEMGQZH,Time to shoot up ImmunizationTraining Health amp Sciences Building ,1.0,0.6666666666666666
ZJ2BI2NV,im sick of hearing about people not vaccinating their children I am sick of hearing about peoples freedom to do insane dangerous things,1.0,1.0
QRWU65HO,If my kids cant bring peanut butter to school yours shouldnt be able to bring measles GetVaccinated,1.0,0.6666666666666666
QE84QB9L,Catch the full clip on Facebook youbelongrugby see who has gas to burn Madison MMR ,0.0,1.0
V5J2IG94, Im pissed Why dont you guys do some reporting on where the measles outbreak came fromRoot cause Mexican illegal children,0.0,1.0
QSB8FH4B, I will never understand why parents dont get kids vaccinated ,1.0,1.0
SYUSUARN,With a measles epidemic on the rise heres what you need to know mcj ,1.0,1.0
N5BKQNST,Studies show that more children are afflicted w self entitlement than side effects from vaccinations amp parents are main cause vaccinations,1.0,1.0
P018KB2T,Oh the Irony Antivaccine megachurch hit with measles epidemic now offering free vaccinations ,1.0,1.0
7E3ZD3VO, thank you for writing this Hubby had measles as a kid goes for spinal tap Monday to see if he has MS Didnt know abt this,0.0,1.0
1ZHD8N28,Things I learned watching SF news break for baby sea lions but a lotto ticket amp dont ride the bus if youre not vaccinated for measles,0.0,0.6666666666666666
694MZ1UI,SB Engross Schools providing immunity from liability for education employees for use of reasonable force Eff ,0.0,0.6666666666666666
LZOVDQPU,Proud of this beautiful video we created for Immunization Week of children living their dreams vaccineswork,1.0,1.0
226KABJZ, Americans should not have the right to be in public with contagious diseases Vaccine must be mandatory,1.0,1.0
RNZ7M8AL,Child vaccine mandate minimum wage hikes and more taking effect in new year via Fox News Politics ,0.0,1.0
9ACY6QFW,when u get all fly to do to disney land but they having big measles outbreak ,0.0,0.6666666666666666
PKY3MK70, I want a mmr pants,0.0,1.0
KCQPEHTK,Study of Million Kids Reveals Vaccines Arent Associated with Autism science is fun,1.0,1.0
UPWQL9NN,Huh The measles outbreak threatens to polarize and weaken the social consensus in favor of vaccination ,1.0,0.6666666666666666
1X7UT25Q,Parts of Africa have more people vaccinated for measles than the US does ,0.0,0.6666666666666666
PTUFFST7,May not be a cause but vaccines are definitely a trigger to disease for some children ,-1.0,1.0
48NGIEK4,Unlike Jenny McCarthy she is a doctor gt Vaccines are safe ,1.0,1.0
IS4OKFT3,Government Wipes Recent Vaccine Injury Data from Website via ,-1.0,0.6666666666666666
TFM1662K,Parents that dont vaccinate their kids are the dumbest ever,1.0,0.6666666666666666
OCC2IV12,The truth is nobody knows how many vaccine victims there are in Americareactions that have been dismissed a coincidenceBarber Fisher,0.0,0.6666666666666666
HYKES0CW,Moms angry as hell Facebook post about measles goes viral ,0.0,0.6666666666666666
7ICF5F6D,Apples support Immunity and fights lung and prostate cancerHealth Benefits of Eating Apples ,0.0,1.0
40NPN41T,How do politicians advocating for vaccination choicea community health issue protest a womans personal right to choose HelpMeUnderstand,-1.0,0.3333333333333333
A7FPN7LC,Great graphic View statelevel data of infectious diseases before and after vaccines were introduced ,-1.0,0.6666666666666666
4DZ8V88B,A nice commentary on the ongoing measles outbreak that was traced back to disneyland ,0.0,1.0
V42JBQ7J,Is it possible to limit the measles pics everywhere No Yea Ok Yuck,0.0,1.0
HKC75PL6,Dr Toni Bark MD Do Not Remove Vaxx Exemptions Some Children Die from Vaccines ,-1.0,0.6666666666666666
62HV1YPG,The scariest fact about the Disneyland measles outbreak via ,1.0,0.6666666666666666
FY5SHWZ7,No autismvaccine link study finds New study finds no link between autism and MMR vaccination even in highrisk ,-1.0,0.3333333333333333
8S2TYK9B,Chris Christie acted quickly to stem the virulent outbreak of Ebola in NJ but feels it is not necessary to vaccinate against measles,0.0,0.6666666666666666
69QSO6A0,Vaccinate your kids kooks,1.0,0.6666666666666666
2ROANG6A,Measles confirmed at two Massachusetts hospitals Patients who visited Massachusetts General Hospital MGH in ,0.0,1.0
ZI5ON3J3, allergies asthma autism autoimmune disorders diabetes R up in USA children since massive vaccine coverage ,0.0,0.6666666666666666
LQB4PNGY,Come on parents vaccinate your kids RT Whooping cough epidemic declared in California ,1.0,1.0
OTIFF6DL, mind you the vaccinated kids catching measles was the highest outbreak in years decades,0.0,0.6666666666666666
EM7L6O82,My bf has the measles,0.0,1.0
K5BK43KW, Whats MMR,0.0,0.6666666666666666
VX2W6I60,I suppose theyll blame this on the Patriots too Up To People In Arizona May Have Been Exposed To Measles,0.0,1.0
UHZLQDPF,gtRT gt AIDS vaccine created at Oregon Health amp Science cont ,0.0,0.6666666666666666
008FHPOT,AMNews Morning Break Aggressive HIV Measles Not Mickeys Fault Researchers in Belgium say they have ,0.0,0.6666666666666666
Q46D5JHV,Further more not vaccinating is also a public health issue It also endangers the lives of infants and those unable to receive vaccination,1.0,1.0
FPF69LET, cases of measles linked to the MGM in Vegas ,0.0,1.0
JFFM34KT,You all are spoiling your kids by giving them immunizations A child needs to know what rickets feels like,1.0,0.6666666666666666
85HYN8YR,MMR ,0.0,1.0
I0RS4UHJ, Religious vaccination exemptions wll completely end in Aus DEATH ILLUMINATI,-1.0,0.3333333333333333
M9YOZDI0,If my kid cant take a PBampJ swich to school you cant send your unvaccinated disease spreading kid to school either VaccineWar,1.0,1.0
AQ5FF2JT,All this vaccination controversy is killing me Please dont be ignorant,1.0,1.0
1ZBQUK9W,And those PEOPLE you and NIH and the CDC keep talking about you claimed yall cured also need my FORMULATED VACCINE ,0.0,1.0
A6KRKOAV,Hard Truth My genes are likely the cause of my daughters Autism Not vaccines not random chance My lineage My sensory issues My genes,1.0,1.0
NNC2OVM3,At the pharmacy getting vaccinated for flu and pneumonia at in Falls Church VA ,1.0,1.0
LEV7P95S,Syrian children are asking Santa to drop barrels stuffed with bread amp Polio vaccine instead of TNT amp shrapnel SaveSyrianLives ,1.0,0.6666666666666666
UH3P8RX9,Vaccines only save lives nbd ur kid doesnt need them,1.0,0.6666666666666666
8TZCWOBN, U mean the parents opt out from vaccinating their kids U call thatabuse,-1.0,0.6666666666666666
Y7P2ALDN,The price of antivaxxers Health officials scurry to contain measles outbreak that began at Disneyland ,1.0,1.0
1RY2U2T8,As Measles Spreads AntiVaccination Parents Stay Mostly Silent As the measles virus spreads many ,0.0,1.0
39EE91VG, More than parents arrested for not allowing their children to get the polio vaccine US parents,1.0,1.0
3B6920U3,LIVE longbeach health dept where residents being alerted after confirmed measles case and public exposure ,0.0,1.0
ZLI9UXWY,This cough wont go away I think I got a redneck disease from some Louisville fan that my nonincestuous body has no immunity for,0.0,1.0
E17F129E, VACCINATE Disease MUCH WORSE THAN SHOT AskAny Thats Been Around Long Enuf Know What Life Like B Vaccines,1.0,0.6666666666666666
16EO7SOO, except the vaccine is doing the harm All the deaths in Texas are from people who got the shot,-1.0,1.0
V8PYLR1P,ELB Measles hit the roads of USA once again Measles have been making a strong wave of attack throughout the region The number o,0.0,1.0
GQGCTNIJ, He would be pro immigration but wouldnt expect us to let in measles whooping cough etc,0.0,0.6666666666666666
JUPKP8XN,White House Science indicates parents should vaccinate kids ,1.0,1.0
X74TUAU3,Apparently she saw signs up in airports in the US France amp Australia warning of current measles outbreaks t has a small rash but no fever,0.0,1.0
06NTRUNA, how do u really feel about parents who dont vaccinate their kids,0.0,0.6666666666666666
12580XEL,Valentines Day is only a couple days away I kind of wanted to disneyland but Measles outbreak ,0.0,1.0
RVWZVBOY, OMG did you see the upcoming episode about the two babies dying from allergic reaction from Immunizations DrPhil,-1.0,0.6666666666666666
NPA2QWSX,You know youre a s kid when vaccinations were mandatory and no one in your class got measles,1.0,0.6666666666666666
KS9WUVEC, Comic that explains history behind MMR vac news The pic of McCarthy kind of pissed me off but,0.0,0.6666666666666666
RZDKTVUE,Im at MMR Station Mount Pleasant MI ,0.0,1.0
HN8KBV0K,SB Enroll Meningococcal diseasepupils to be immunized against at recommended age ,0.0,0.6666666666666666
9LKLMD7J, That used to be me The sharp rise in autism doesnt align with drop in of vaccinated I ruled out vaccineautism theory,1.0,1.0
QLYSH1J5,Arrived in Princeton as the entire town is taken over by news vans meningitis outbreak CDC wants emergency vaccination of entire campus,0.0,0.6666666666666666
V44G0UAM,I hope you get measles ,0.0,1.0
DMKMF5ZQ,I got the vaccination RT Scared to catch feelings ,1.0,1.0
Y4QA1B9L, Shows high vaccination rate has little do w public health Povertywealth MUCH better predictors,0.0,0.6666666666666666
E2O0911G,Jesus thinks I have measles ,0.0,1.0
9CVXYHPA,Damn you people RT Health officials report first suspected case of measles in Tehama County ,1.0,0.6666666666666666
A808ITC0, Kegel would you kindly state the risks of HPV vaccines as required by law,0.0,0.6666666666666666
HTYHH7LY,When I played the Oregon trail all I did was hunt and all my people died from the measles Or diphtheria,0.0,0.6666666666666666
J3DM8Z7P,Last Free Immunization Clinic and Community Health Fair before School Starts ,1.0,0.6666666666666666
TV8P8KT5, Just like every hospital every team school amp business should vaccinate ALL against FLU,1.0,1.0
XW97JKMZ,Im just confused why some parents wont vaccinate their kids when they could be putting other children at riskjust do your research,1.0,1.0
CRPNYIXV,elisenoellestoltzfus enjoyed getting adjusted this weekend relaxed health natural immunity ,0.0,1.0
QFCJ93V5, babies with measles at Palatine day care center more could be ,1.0,0.6666666666666666
7P2QP50K, LOTS OF CHILDREN DIE AND GET SICK BECAUSE OF VACCINES YOU HORRIBLE EXCUSE OF A HUMAN,-1.0,1.0
Z5MMB2QK, no Lol amp dont be scared ill give you the immortality vaccine so you will never die ,0.0,1.0
RUAQAKD9, saturday mt eden childish gambino the vaccines zeds dead group love we were promised jet packs keep Shelly in athens lt ,0.0,1.0
D8YA2FIG,Parents dead not vaccinating their childrenwhite people really be takin this Its a free country I can do what I want shit way too far,1.0,1.0
HS66UJ0N,The uptight children that have piano practice after my normal kid I cant Go back to the country your diplomatic immunity is derived from,0.0,1.0
IBZVIHDH, simple Vaccinate your kids The end,1.0,1.0
PS29BBDW,Another Study Finds No Link Between MMR Vaccine and Autism ,1.0,0.6666666666666666
IV9N8IDD, Seattle Kings Of Leon fans may have been exposed to measles ,0.0,1.0
XNIVSG7B,White House Science Indicates Parents Should Vaccinate Kids ,1.0,1.0
Y5RSKQX9, both of my kids are fully vaccinated and both fully functional honor roll students ages amp JS,1.0,1.0
0ZJEN52P,Austerity is not a Vaccine to Crisis It is a Parasite with Pandemic Potential It Drains Life Killing Slowly OccupyCleveland,0.0,1.0
EOJ6NRNT,That island is turning into the next Disneyland with measles Arrow,0.0,1.0
2976IIYE,SB Enroll Concerning the availability of childhood immunization resources for expecting parents ,0.0,0.6666666666666666
OM1NZI9W, Disneyland Measles Declared Over We can endure Its a Small World ride again Fab,0.0,1.0
T0F8KE8T,I was antivax in changed when presented with benefits of vaccinating my firsrbornth kid on the way will be fully vaxed CDCvax,1.0,0.6666666666666666
O96OFM8S, I aint tryna come down with no measles but they can keep them flu shots and pneumonia shots thoIll catch it myself,0.0,0.6666666666666666
4CGUXCJD, California measles outbreak fueled by parents who failed to vaccinate children no shit,1.0,1.0
JM7JOBXQ,Proving my MMR immunity Clinical Laboratory Partners ,1.0,0.6666666666666666
3ZK67VH6,To all the idiot parents refusing to get their kids vaccinated despite the measles outbreak at Disneyland ,1.0,1.0
J3I2MM1E,Does chicken pox even happen anymore I know I got that shit but I feel like every kid is vaccinated,0.0,0.6666666666666666
LH1W2JEY, either had measles or vaccine Id had German measles but mom couldnt remember so I had antibody test amp did show up,1.0,0.6666666666666666
8KXQQ0D0,adbecks killin it presenting our measles work at eeid poster session Cornell University ,0.0,0.6666666666666666
ALVLYD70, BOTH ARE DEADLY TO SOME KIDS Allergies are no joke and can be more deadly to a child than measles Vaccinate every,1.0,1.0
KPPXO9TB,It is crazy that POTUS and other officials still have to call on parents to vaccinate they children Are we in the st century HealthYea,1.0,1.0
S14UYRH3,Its all fun and games with measles but wait until polio or smallpox rears its ugly head VaccinateYourKids socialobligation,1.0,1.0
CX678W54,US on track for most measles cases in a decade USATODAYcom ,0.0,1.0
DOAM7Z3W,People need to know the chances of survival from the vaccine vs the chances of survival from the actual disease,0.0,0.6666666666666666
WJ3PL17P,Check up and vaccination time Childrens Healthcare Medical Associates pic ,1.0,1.0
GLR6IYR1,Canadian HIV vaccine researcher explores ways to engage atrisk youth via ,0.0,0.6666666666666666
TEMX5YCE, lol Im sure its likeimmunity defense against getting sick With all the kiddies thats what needs to flow in pipes,0.0,1.0
9JW80WMR,Obviously RT umm duh RT Quebec measles outbreak could have been prevented ,1.0,1.0
6SVDJ5DI,Facts and science get in the way of a made up point of view Vaccine Critics Turn Defensive Over Measles ,0.0,0.6666666666666666
6GPIJOD2,Can we please mount a campaign to have idiots who refuse to vaccinate their kids cited for child abuse and endangering a minor at least,1.0,1.0
K30N8WT7,You know youre a car dealer when you try to type mmm and your iPhone corrects it to MMR,0.0,1.0
VS3TX0VZ, disclosing the ppm of unsafe fluoride in our tap water Whistleblower ppm is safe This reacts with your vaccines,-1.0,0.6666666666666666
2LS32939,Believing that vaccination is bad and causes autism is the same thing as saying evolution and climate change dont exist,1.0,0.6666666666666666
ESNMXZ55,Lets get this straight first it was ISIS then it was Ebola then back to ISIS and now Measles Fake ISIS threats Yep Fear Fear,0.0,1.0
EQ2CETNN,Tonight hear why doctors say ALL children should receive this vaccine amp how it protects against measles ,0.0,0.6666666666666666
4M3JYKNP, Im so Im of the age when measles mumps amp chicken pox were all experienced firsthand between I still recall ,0.0,0.6666666666666666
L56YA3F8,Ok I want to know who the politicians news or other officials are that recently bought stock in Measles Vaccines,0.0,0.6666666666666666
4G1L7SCK,Those who didnt get their kids vaccinated because of Jenny McCarthy will never fall for a celebritys medical advice again sarcasm,1.0,1.0
8BLS952K,More Americans die from vaccinepreventable diseases than from breast cancer HIVAIDS or motor vehicle accidents,1.0,1.0
QM1GKEU9,rabies prevention program using fixedwing aircraft to drop vaccine wont harm pets,1.0,0.6666666666666666
Z5SNNWFW,Measles outbreak at Disney World linked to at least cases ,0.0,1.0
9S7GEOYO,If I aint the illest nigga imma his new vaccine Really more lik poison when his New Jack Swing,0.0,1.0
R4MUCMJ2, If parents exempt out of immunizations required for school are other parents notified of the risk,1.0,0.6666666666666666
MXA4YY2H,Measles and Your Family Texas Health Allen Shares Information to Help Parents ,0.0,1.0
74RFG9YM,My developmental psych professor is lecturing the class on how important it is to vaccinate your kids ,1.0,0.6666666666666666
8EGH3HP2,Nigga said I aint down with nobody sooohope off my team dick oh nah its people like you that make us so lovely lol MMR ,0.0,1.0
